NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
103;2023;2;48;9;6;1;6;1;:;N;S;4;1;1;4;N;;;;;;;1;2;2;9;4;2;5;21;4;244,1786
104;2023;2;48;9;1;1;6;1;:;N;N;4;3;1;2;N;;;;;;;1;2;4;8;4;2;1;40;3;352,8553
104;2023;2;48;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;9;8;4;2;1;40;2;239,4176
104;2023;2;48;9;1;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;4;3;4;2;;;1;276,1455
104;2023;2;48;9;6;1;4;1;:;S;N;4;3;;;N;;;;;;;4;4;;;;;;;3;259,8372
105;2023;2;48;9;1;1;5;1;:;S;N;4;2;;;N;;;;;;;4;4;5;4;4;2;;;3;129,5068
105;2023;2;48;9;1;2;12;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;9;4;1;1;0;1;138,1659
105;2023;2;48;9;6;1;5;1;:;S;N;4;2;;;N;;;;;;;4;4;5;4;4;2;;;3;115,5274
105;2023;2;48;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;9;4;1;1;0;2;120,5093
106;2023;2;20;9;6;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;9;2;4;2;1;35;1;120,0627
106;2023;2;20;9;6;1;5;1;:;S;N;4;3;2;2;N;;;;;;;1;3;5;4;4;2;1;12;2;125,9599
107;2023;2;1;2;6;3;9;1;:;N;N;4;1;;;S;6;2;S;7;36;S;2;5;9;4;4;2;;;1;176,591
108;2023;2;1;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;2;4;2;1;40;1;43,1781
108;2023;2;1;9;1;1;6;1;:;N;N;4;2;1;2;N;;;;;;;1;1;5;4;2;;;50;3;62,2096
109;2023;2;48;9;1;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;3;2;;;40;2;212,7424
109;2023;2;48;9;6;1;3;1;:;S;N;4;1;;;N;;;;;;;;;;;;;;;3;193,906
109;2023;2;48;9;6;1;10;1;:;N;N;4;1;2;2;N;;;;;;;1;2;5;4;4;2;1;30;1;170,4936
110;2023;2;1;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;4;55,4945
110;2023;2;1;9;1;2;18;1;:;N;N;2;3;;;N;;;;;;;4;7;9;2;4;2;;;1;118,4486
110;2023;2;1;9;1;3;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;4;2;;;40;4;62,3144
110;2023;2;1;9;6;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;4;4;2;1;40;3;58,6055
110;2023;2;1;9;1;1;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;4;55,9077
110;2023;2;1;9;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;4;9;2;4;2;;;2;123,5403
111;2023;2;48;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;4;4;1;1;40;1;178,0803
111;2023;2;48;9;6;2;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;4;9;4;1;5;28;2;168,2755
111;2023;2;48;9;6;1;4;1;:;S;N;4;4;;;N;;;;;;;4;4;;;;;;;3;181,5368
112;2023;2;48;9;6;1;10;1;:;N;S;4;1;1;2;S;1;2;S;10;18;N;1;2;4;10;4;2;5;36;4;165,2236
112;2023;2;48;9;1;3;11;2;:;N;N;4;1;1;2;N;;;;;;;1;2;9;9;4;1;5;37;1;259,8401
113;2023;2;48;1;1;2;12;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;42;2;215,4056
113;2023;2;48;1;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;2;9;4;1;;;1;314,1583
114;2023;2;48;9;6;1;18;1;:;N;N;4;4;;;N;;;;;;;4;7;5;4;4;2;;;1;293,1055
114;2023;2;48;9;1;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;7;2;4;2;;;3;200,9705
115;2023;2;48;1;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;4;9;4;1;;;1;286,6582
115;2023;2;48;1;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;3;4;2;1;40;3;254,4748
116;2023;2;1;2;6;3;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;161,2755
116;2023;2;1;2;6;2;9;1;:;N;N;4;1;;;S;6;1;S;5;78;N;4;4;9;8;4;2;;;1;157,8199
117;2023;2;1;2;6;1;7;1;:;N;N;4;1;2;4;N;;;;;;;1;2;5;4;4;2;1;21;1;250,7955
117;2023;2;1;2;1;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;159,3618
117;2023;2;1;2;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;156,3246
118;2023;2;48;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;4;7;10;2;;;;1;312,78
118;2023;2;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;8;4;2;1;40;3;177,4302
119;2023;2;48;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;236,0624
119;2023;2;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;8;4;2;1;40;2;223,2871
119;2023;2;48;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;4;2;1;40;1;245,938
119;2023;2;48;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;237,4545
120;2023;2;1;9;6;1;12;1;:;N;N;4;1;;;S;6;2;S;7;22;S;2;5;9;10;4;2;;;2;58,3663
120;2023;2;1;9;1;1;12;1;:;N;N;4;1;1;5;N;;;;;;;1;2;8;2;4;2;5;8;1;69,2305
121;2023;2;20;3;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;5;9;4;2;1;24;2;115,6432
121;2023;2;20;3;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;9;4;1;1;37;1;118,3805
122;2023;2;48;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;1;4;2;;;40;1;197,9
123;2023;2;1;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;4;6;1;5;;;;2;32,6262
123;2023;2;1;9;1;1;18;1;:;N;N;2;1;;;N;;;;;;;4;4;9;2;4;2;;;1;31,2815
124;2023;2;1;9;1;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;2;1;35;1;41,2538
125;2023;2;20;3;1;3;7;1;:;N;N;4;2;1;2;N;;;;;;;1;2;9;2;4;2;2;40;3;189,3167
125;2023;2;20;3;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;7;4;4;2;;;1;235,4473
125;2023;2;20;3;6;3;6;1;:;N;N;4;1;;;S;6;2;S;4;6;S;2;5;5;4;4;2;;;3;218,2884
125;2023;2;20;3;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;2;136,0758
125;2023;2;20;3;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;4;131,8684
126;2023;2;48;1;6;2;18;1;:;N;N;4;4;;;N;;;;;;;4;7;9;10;4;2;;;1;171,3792
127;2023;2;1;2;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;4;9;4;1;;;2;153,9601
127;2023;2;1;2;1;1;6;1;:;N;N;4;2;1;2;N;;;;;;;1;2;5;9;4;1;3;40;3;223,8257
127;2023;2;1;2;1;1;13;1;:;N;N;2;2;;;N;;;;;;;4;7;5;9;4;1;;;1;311,5339
128;2023;2;48;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;9;9;3;;;30;2;179,0481
128;2023;2;48;9;1;2;13;1;:;N;N;2;1;;;N;;;;;;;4;4;7;8;4;2;;;1;266,2595
129;2023;2;48;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;188,4207
129;2023;2;48;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;1;5;4;2;;;46;1;211,3128
129;2023;2;48;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;1;1;4;2;;;45;2;191,8508
130;2023;2;48;9;1;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;2;3;5;4;2;1;21;3;180,265
130;2023;2;48;9;6;2;12;1;:;N;N;4;1;2;4;N;;;;;;;1;2;5;9;4;2;1;24;3;185,615
130;2023;2;48;9;1;1;18;1;:;N;N;2;1;;;N;;;;;;;4;4;6;10;4;2;;;1;276,025
131;2023;2;48;1;6;2;16;1;:;N;S;4;1;;;N;;;;;;;4;4;9;10;4;2;;;2;161,6976
131;2023;2;48;1;1;2;18;1;:;N;N;2;3;;;N;;;;;;;4;7;5;4;4;2;;;1;156,6979
132;2023;2;48;1;6;1;15;1;:;N;N;2;2;;;N;;;;;;;4;7;9;9;4;1;;;1;176,6477
133;2023;2;1;2;1;1;18;1;:;N;N;2;3;;;N;;;;;;;4;7;8;2;4;2;;;1;143,5338
134;2023;2;20;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;142,1724
135;2023;2;48;1;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;239,5942
135;2023;2;48;1;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;2;4;2;1;40;1;229,6289
135;2023;2;48;1;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;2;4;2;1;35;2;249,6176
135;2023;2;48;1;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;239,5942
136;2023;2;48;1;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;181,7021
136;2023;2;48;1;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;9;4;4;2;;;4;219,1401
136;2023;2;48;1;6;1;8;1;:;N;N;4;1;1;3;N;;;;;;;1;2;5;10;4;2;1;0;1;204,6053
137;2023;2;20;3;1;2;15;1;:;N;N;2;2;;;N;;;;;;;4;7;1;2;2;;;;1;98,8479
137;2023;2;20;3;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;1;2;2;;;;2;101,6507
137;2023;2;20;3;1;2;18;1;:;N;N;2;4;;;N;;;;;;;4;7;7;3;2;;;;4;98,8479
138;2023;2;48;1;6;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;180,2143
138;2023;2;48;1;1;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;3;;;40;1;237,3226
138;2023;2;48;1;6;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;2;;;40;2;229,8018
139;2023;2;1;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;4;7;2;4;2;;;1;62,2632
140;2023;2;20;3;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;7;1;;;40;2;135,9157
140;2023;2;20;3;6;1;4;1;:;S;N;4;2;;;N;;;;;;;4;7;;;;;;;3;125,2441
140;2023;2;20;3;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;7;1;;;40;1;138,302
141;2023;2;48;9;1;1;4;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;174,2534
141;2023;2;48;9;1;1;12;1;:;N;N;4;1;2;3;N;;;;;;;1;2;5;4;4;2;2;0;1;185,8043
142;2023;2;48;9;1;3;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;200,3459
142;2023;2;48;9;6;1;11;1;:;N;N;4;1;;;S;6;1;S;4;15;S;2;5;3;4;4;2;;;1;188,4837
143;2023;2;1;9;6;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;2;2;9;4;1;5;35;1;29,3276
144;2023;2;1;9;1;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;2;8;2;;;;2;40,2406
144;2023;2;1;9;6;2;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;2;4;2;1;40;1;45,003
145;2023;2;1;2;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;2;139,1519
145;2023;2;1;2;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;7;7;9;4;1;;;1;133,4168
146;2023;2;48;9;6;1;7;1;:;N;N;4;1;2;4;S;4;1;S;5;12;N;1;2;5;4;4;2;5;12;3;280,4601
146;2023;2;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;312,3368
146;2023;2;48;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;8;4;2;;;;4;302,6795
147;2023;2;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;2;3;;;40;1;179,5663
148;2023;2;20;9;1;1;9;1;:;N;N;4;1;1;4;N;;;;;;;1;2;8;2;4;2;1;32;1;193,8421
148;2023;2;20;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;140,2617
148;2023;2;20;9;6;1;8;1;:;N;N;4;1;1;4;N;;;;;;;1;2;3;2;4;2;1;32;2;161,2717
149;2023;2;48;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;241,5416
149;2023;2;48;9;1;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;2;3;;;40;1;313,9268
149;2023;2;48;9;1;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;242,966
149;2023;2;48;9;6;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;1;4;4;2;1;40;2;273,5915
150;2023;2;1;9;1;1;17;1;:;N;N;2;2;;;N;;;;;;;4;7;7;3;2;;;;1;18,5802
150;2023;2;1;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;19,3789
151;2023;2;20;9;1;1;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;153,9469
151;2023;2;20;9;1;1;12;1;:;N;N;4;2;1;2;N;;;;;;;1;2;5;4;2;;;40;1;163,7288
151;2023;2;20;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;2;;;;2;155,2007
152;2023;2;48;1;6;3;7;2;:;N;N;4;1;2;2;N;;;;;;;1;2;9;10;4;2;1;20;1;299,16
152;2023;2;48;1;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;183,7511
153;2023;2;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;1;9;4;1;;;1;148,1594
153;2023;2;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;1;2;4;2;;;2;152,8865
154;2023;2;20;9;6;1;12;1;:;N;N;4;1;2;4;N;;;;;;;1;2;5;4;4;2;5;24;2;195,9753
154;2023;2;20;9;1;1;6;1;:;N;N;4;2;1;4;N;;;;;;;1;2;4;2;4;2;5;32;3;244,9961
154;2023;2;20;9;1;1;5;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;201,8164
154;2023;2;20;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;2;3;;;32;1;217,4824
155;2023;2;48;1;1;3;8;2;:;N;N;4;1;;;S;6;1;S;4;1;S;2;5;9;3;4;2;;;1;247,9567
156;2023;2;48;9;1;3;11;2;:;N;N;4;2;1;2;N;;;;;;;1;2;5;4;2;;;40;1;395,7063
156;2023;2;48;9;6;3;8;2;:;N;N;4;1;1;2;N;;;;;;;1;2;9;10;4;2;1;40;2;379,1358
156;2023;2;48;9;1;3;3;2;:;S;;;;;;;;;;;;;;;;;;;;;3;305,5231
156;2023;2;48;9;1;3;4;2;:;S;N;4;4;;;N;;;;;;;4;4;;;;;;;3;384,7417
156;2023;2;48;9;1;3;11;2;:;N;N;4;2;;;S;6;2;S;4;1;S;2;6;7;3;4;2;;;4;300,7883
156;2023;2;48;9;6;3;4;2;:;S;N;4;3;;;N;;;;;;;4;4;;;;;;;3;386,2254
157;2023;2;48;9;6;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;10;4;2;1;40;1;249,7494
158;2023;2;1;9;1;3;10;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;2;3;;;24;1;15,7517
159;2023;2;48;9;6;1;13;1;:;N;N;4;1;2;3;N;;;;;;;1;2;5;9;4;2;1;0;1;174,418
159;2023;2;48;9;6;1;8;1;:;N;N;4;1;;;N;;;;;;;4;4;8;2;4;2;;;3;212,7209
160;2023;2;20;9;1;1;1;1;:;S;;;;;;;;;;;;;;;;;;;;;3;151,2484
160;2023;2;20;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;177,186
160;2023;2;20;9;6;2;9;1;:;N;N;4;1;1;3;N;;;;;;;1;2;5;4;4;2;1;27;1;177,5165
161;2023;2;48;1;1;1;10;1;:;N;N;4;2;1;4;N;;;;;;;1;2;8;4;4;2;1;24;3;258,9015
161;2023;2;48;1;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;4;9;9;4;2;;;1;364,9729
161;2023;2;48;1;1;1;12;1;:;N;N;4;2;1;4;N;;;;;;;1;2;9;8;4;2;1;21;2;230,9848
161;2023;2;48;1;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;4;218,8832
162;2023;2;1;9;6;3;3;2;:;S;;;;;;;;;;;;;;;;;;;;;3;55,8271
162;2023;2;1;9;1;3;4;2;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;66,481
162;2023;2;1;9;6;3;5;2;:;N;N;4;4;;;N;;;;;;;4;7;;;;;;;3;71,4281
162;2023;2;1;9;1;3;4;2;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;66,481
162;2023;2;1;9;6;3;11;2;:;N;N;4;1;;;N;;;;;;;4;4;8;2;4;2;;;1;73,7255
163;2023;2;48;9;1;1;10;1;:;N;N;4;1;;;S;6;2;S;2;57;S;3;5;;;;;;;3;250,0566
163;2023;2;48;9;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;318,6088
163;2023;2;48;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;308,7576
164;2023;2;20;9;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;9;4;1;1;37;2;166,0091
164;2023;2;20;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;133,5815
164;2023;2;20;9;6;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;1;2;10;4;2;1;50;1;133,8307
165;2023;2;48;9;1;2;13;1;:;N;N;2;1;;;N;;;;;;;4;4;4;2;4;2;;;2;223,5245
165;2023;2;48;9;6;2;13;1;:;N;N;2;1;;;N;;;;;;;4;4;9;2;4;2;;;1;237,1833
166;2023;2;48;9;6;3;7;2;:;N;N;4;1;;;S;6;3;S;7;36;S;2;5;5;4;4;2;;;1;293,8068
166;2023;2;48;9;6;2;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;197,1727
166;2023;2;48;9;6;1;3;2;:;S;;;;;;;;;;;;;;;;;;;;;3;247,3514
167;2023;2;48;9;1;2;15;1;:;N;N;2;2;;;N;;;;;;;4;7;7;2;4;2;;;1;160,95
167;2023;2;48;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;166,0853
168;2023;2;48;9;1;2;13;1;:;N;N;4;1;;;S;6;2;S;4;99;S;2;5;7;3;4;2;;;1;95,2152
168;2023;2;48;9;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;5;9;4;2;;;2;99,8031
169;2023;2;20;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;4;9;4;4;2;;;1;140,6773
170;2023;2;48;9;6;1;10;1;:;N;N;4;1;1;3;N;;;;;;;1;2;2;5;4;1;5;0;1;143,1142
171;2023;2;20;9;1;1;12;1;:;N;N;4;2;1;2;N;;;;;;;1;2;8;4;4;2;1;38;1;159,586
171;2023;2;20;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;138,8903
171;2023;2;20;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;8;2;4;2;1;31;2;158,9093
172;2023;2;20;3;6;1;5;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;112,1306
172;2023;2;20;3;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;2;4;2;1;40;1;115,8662
172;2023;2;20;3;6;1;13;1;:;N;N;4;1;2;2;N;;;;;;;1;2;2;9;4;2;1;31;2;112,3788
173;2023;2;1;9;1;1;17;1;:;N;N;2;1;;;N;;;;;;;4;4;5;4;2;;;;1;61,0668
174;2023;2;48;9;1;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;129,7355
174;2023;2;48;9;6;1;6;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;2;175,3113
174;2023;2;48;9;6;1;1;1;:;S;;;;;;;;;;;;;;;;;;;;;3;124,526
175;2023;2;20;9;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;117,3955
176;2023;2;48;9;1;1;17;1;:;N;N;2;1;;;N;;;;;;;4;4;1;2;1;;;;1;150,7884
176;2023;2;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;4;2;2;;;;2;155,5994
177;2023;2;48;1;6;2;18;1;:;N;N;4;2;;;N;;;;;;;4;7;;;;;;;1;187,4474
178;2023;2;48;1;1;3;8;2;:;N;N;4;1;;;S;6;2;S;1;36;S;2;5;9;8;4;2;;;3;368,4222
178;2023;2;48;1;6;3;13;2;:;N;N;4;4;;;N;;;;;;;4;7;;;;;;;1;327,9846
179;2023;2;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;4;4;2;1;40;1;200,1722
180;2023;2;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;1;4;2;;;;1;290,0995
180;2023;2;48;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;9;4;1;1;35;2;196,2515
181;2023;2;20;9;6;3;13;2;:;N;N;2;1;;;N;;;;;;;4;4;5;4;4;2;;;2;252,7058
181;2023;2;20;9;6;3;8;2;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;3;223,6498
181;2023;2;20;9;1;3;14;2;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;4;2;1;40;1;205,8957
182;2023;2;20;9;1;1;7;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;2;4;2;1;0;3;206,8712
182;2023;2;20;9;6;1;14;1;:;N;N;4;1;2;4;N;;;;;;;1;2;5;4;4;2;6;0;2;263,0121
182;2023;2;20;9;1;1;14;1;:;N;N;2;2;;;N;;;;;;;4;7;7;4;2;;;;1;255,7602
183;2023;2;20;3;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;173,6021
183;2023;2;20;3;6;1;8;1;:;N;S;4;1;1;2;N;;;;;;;1;2;5;10;1;;;40;2;188,3286
183;2023;2;20;3;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;148,1892
183;2023;2;20;3;1;1;8;1;:;N;N;4;1;2;2;N;;;;;;;1;2;2;9;4;2;1;30;1;204,7979
184;2023;2;1;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;2;4;9;4;1;5;28;2;14,8848
184;2023;2;1;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;3;2;;;35;1;15,589
185;2023;2;20;9;6;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;2;4;2;1;40;1;174,1398
186;2023;2;1;2;6;3;10;2;:;N;S;4;1;;;N;;;;;;;4;4;;;;;;;2;226,9527
186;2023;2;1;2;1;3;11;2;:;N;N;4;2;;;S;6;2;S;5;4;N;4;5;8;2;4;2;;;1;205,7097
187;2023;2;48;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;4;9;10;4;2;;;1;167,3646
188;2023;2;48;9;6;2;16;1;:;N;N;4;2;;;N;;;;;;;4;7;7;2;4;2;;;2;163,2854
188;2023;2;48;9;1;2;17;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;158,2366
189;2023;2;20;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;5;9;4;2;;;1;129,8502
190;2023;2;20;9;1;1;4;1;:;S;S;4;1;;;N;;;;;;;4;4;;;;;;;3;207,9149
190;2023;2;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;1;5;4;5;;;48;2;207,2845
190;2023;2;20;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;208,211
190;2023;2;20;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;1;5;4;2;;;48;1;221,3796
191;2023;2;48;9;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;4;9;4;4;2;;;1;194,2676
192;2023;2;48;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;2;4;2;4;2;1;24;1;120,7738
192;2023;2;48;9;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;3;4;2;1;24;2;124,3582
192;2023;2;48;9;6;1;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;126,0011
192;2023;2;48;9;1;1;5;1;:;S;N;4;2;;;N;;;;;;;4;4;3;10;4;2;;;3;124,133
193;2023;2;1;2;6;1;9;1;:;N;N;4;2;1;2;N;;;;;;;1;2;3;9;4;2;5;40;2;153,0224
193;2023;2;1;2;1;1;9;1;:;N;N;4;2;1;2;N;;;;;;;1;2;8;2;4;2;1;40;1;191,2178
194;2023;2;20;9;6;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;2;5;4;4;2;1;0;2;148,4865
194;2023;2;20;9;1;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;2;1;2;4;2;1;0;1;151,0935
194;2023;2;20;9;1;1;6;1;:;S;N;4;2;1;2;N;;;;;;;1;2;9;4;4;2;5;40;3;180,2982
195;2023;2;48;1;6;2;13;1;:;N;N;2;1;;;N;;;;;;;4;4;3;8;4;2;;;2;164,1854
195;2023;2;48;1;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;2;2;4;2;;;1;159,1089
196;2023;2;1;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;30,8677
196;2023;2;1;9;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;4;3;6;5;;;;1;31,8703
196;2023;2;1;9;1;1;9;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;2;4;2;1;24;2;38,5506
197;2023;2;20;3;6;3;16;2;:;N;N;2;1;;;N;;;;;;;4;4;2;3;1;;;;2;84,6973
197;2023;2;20;3;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;2;3;1;;;;1;98,4446
198;2023;2;48;9;1;1;12;1;:;N;N;4;1;;;S;6;2;S;7;60;S;2;5;9;3;4;2;;;2;206,0782
198;2023;2;48;9;6;2;12;1;:;N;N;4;2;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;216,008
199;2023;2;48;1;6;1;14;1;:;N;S;2;1;;;N;;;;;;;4;4;4;9;4;1;;;1;178,0113
200;2023;2;1;2;1;1;18;1;:;N;N;2;2;;;N;;;;;;;4;7;8;2;4;2;;;1;128,6801
200;2023;2;1;2;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;2;134,2117
201;2023;2;1;2;6;3;5;2;:;N;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;3;235,9996
