NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
110;2023;3;20;9;6;1;06;1;:;S;N;4;2;1;4;N;;;;;;;1;02;5;09;4;2;2;0;3;251,24150
110;2023;3;20;9;6;1;11;1;:;N;N;4;1;1;3;N;;;;;;;1;02;7;02;5;;;0;1;204,69570
110;2023;3;20;9;1;1;11;1;:;N;N;4;2;1;4;N;;;;;;;1;02;7;02;3;;;0;2;223,86620
110;2023;3;20;9;1;1;07;1;:;N;N;4;3;1;2;N;;;;;;;1;02;2;09;4;2;1;40;3;263,35910
111;2023;3;48;9;1;1;09;1;:;N;S;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;203,84200
112;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;05;4;2;1;37;1;159,53730
112;2023;3;48;9;6;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;182,86860
112;2023;3;48;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;197,25010
113;2023;3;48;1;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;200,97780
113;2023;3;48;1;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;218,98770
113;2023;3;48;1;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;218,61690
113;2023;3;48;1;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;201,31880
113;2023;3;48;1;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;20;1;191,54520
113;2023;3;48;1;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;04;4;2;1;0;1;191,87010
114;2023;3;01;9;6;3;13;1;:;N;N;4;1;1;3;N;;;;;;;1;02;9;08;4;2;1;0;2;60,90270
114;2023;3;01;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;123,17870
115;2023;3;48;1;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;01;3;02;4;2;1;45;2;230,88000
115;2023;3;48;1;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;281,88030
115;2023;3;48;1;1;3;10;2;:;N;N;4;1;1;2;N;;;;;;;1;01;2;08;4;2;1;45;1;326,86840
115;2023;3;48;1;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;260,20890
115;2023;3;48;1;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;239,21400
116;2023;3;01;2;6;1;10;1;:;N;S;4;1;1;3;N;;;;;;;1;02;4;09;4;1;5;30;1;175,79120
117;2023;3;01;2;1;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;3;197,04380
117;2023;3;01;2;6;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;211,94580
117;2023;3;01;2;6;1;09;1;:;N;N;4;1;2;3;N;;;;;;;1;02;4;07;4;2;1;0;2;177,94550
117;2023;3;01;2;1;1;09;1;:;N;N;4;1;2;2;N;;;;;;;1;02;1;04;4;2;1;20;1;241,22260
118;2023;3;48;9;1;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;236,12200
118;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;217,07060
118;2023;3;48;9;6;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;2;253,60290
118;2023;3;48;9;1;1;09;1;:;N;S;4;1;1;2;N;;;;;;;1;02;2;02;3;;;40;1;297,06340
119;2023;3;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;224,57400
119;2023;3;48;9;1;2;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;03;4;2;1;40;2;257,64100
119;2023;3;48;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;224,57400
119;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;5;0;1;219,74660
120;2023;3;01;9;1;1;18;1;:;N;N;2;2;;;N;;;;;;;4;07;8;02;3;;;;4;85,73470
120;2023;3;01;9;1;1;11;1;:;N;N;4;2;1;4;N;;;;;;;1;02;7;04;4;2;1;0;2;42,12580
120;2023;3;01;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;38,88290
120;2023;3;01;9;6;1;12;1;:;N;N;4;1;2;4;N;;;;;;;1;02;2;09;4;2;1;0;1;42,38940
120;2023;3;01;9;1;1;18;1;:;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;4;85,73470
121;2023;3;20;3;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;1;128,26320
121;2023;3;20;3;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;121,09990
121;2023;3;20;3;6;1;10;1;:;N;S;4;1;1;5;N;;;;;;;1;02;2;09;4;1;5;0;1;122,39780
121;2023;3;20;3;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;126,90310
121;2023;3;20;3;1;1;09;1;:;N;N;4;2;1;2;N;;;;;;;1;02;6;01;2;;;40;2;137,84440
121;2023;3;20;3;1;1;09;1;:;N;N;4;3;1;2;N;;;;;;;1;02;1;02;4;2;1;40;2;144,45000
122;2023;3;48;9;1;1;13;1;:;N;N;4;2;1;2;N;;;;;;;1;02;7;03;4;2;1;40;1;172,12440
123;2023;3;01;9;6;1;06;1;:;N;S;4;1;1;2;S;5;2;S;10;0;S;1;02;2;09;4;2;5;40;1;89,93350
123;2023;3;01;9;1;1;06;1;:;N;S;4;1;2;;N;;;;;;;1;02;7;02;4;2;1;0;2;96,63960
124;2023;3;01;9;6;1;06;1;:;N;N;4;1;;;S;6;2;S;01;3;N;4;04;5;04;4;2;;;1;19,61980
125;2023;3;20;3;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;2;112,67940
125;2023;3;20;3;1;1;17;1;:;N;N;2;3;;;N;;;;;;;4;07;7;02;2;;;;1;109,82560
126;2023;3;48;1;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;183,40870
127;2023;3;01;2;6;2;13;1;:;N;N;3;4;;;N;;;;;;;4;07;5;09;4;1;;;2;162,07570
127;2023;3;01;2;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;324,53400
128;2023;3;48;9;6;1;11;1;:;N;N;1;1;2;5;N;;;;;;;1;02;5;04;4;2;1;0;2;212,50300
128;2023;3;48;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;01;7;03;2;;;46;1;223,65570
128;2023;3;48;9;1;1;04;1;:;S;N;4;2;1;2;N;;;;;;;1;02;6;08;4;2;5;40;3;217,73940
128;2023;3;48;9;1;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;236,89650
129;2023;3;48;9;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;09;4;1;5;0;2;178,61360
129;2023;3;48;9;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;0;1;172,96170
129;2023;3;48;9;1;1;05;1;:;N;S;4;1;;;S;6;2;S;07;6;S;2;05;9;04;4;2;;;3;196,05330
130;2023;3;48;9;1;3;05;1;:;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;219,46290
130;2023;3;48;9;1;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;5;40;1;192,78470
131;2023;3;48;1;1;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;03;4;2;1;0;2;223,60660
131;2023;3;48;1;1;1;05;1;:;N;N;4;2;2;2;N;;;;;;;1;02;8;02;4;2;5;35;3;259,81210
131;2023;3;48;1;6;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;0;1;258,21770
131;2023;3;48;1;1;1;06;1;:;N;N;4;1;;;S;6;2;S;01;1;S;2;05;7;04;4;2;;;3;356,27570
132;2023;3;48;1;1;1;06;1;:;N;N;4;2;1;4;N;;;;;;;1;02;8;04;4;2;1;16;3;314,49240
132;2023;3;48;1;1;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;8;04;4;2;1;16;1;214,98390
132;2023;3;48;1;6;1;12;1;:;N;N;4;1;1;4;N;;;;;;;1;02;5;04;4;2;1;16;2;222,00890
133;2023;3;01;2;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;08;4;2;1;40;1;181,13680
133;2023;3;01;2;6;1;11;1;:;N;S;4;1;1;3;N;;;;;;;1;02;5;09;4;1;5;0;4;171,15140
134;2023;3;20;9;6;1;11;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;35;2;138,11340
134;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;145,02700
134;2023;3;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;148,93880
135;2023;3;48;1;1;1;15;1;:;N;N;4;3;;;N;;;;;;;4;07;9;01;5;;;;1;179,10900
136;2023;3;48;1;1;2;18;1;:;N;N;2;3;;;N;;;;;;;4;07;5;09;4;1;;;1;172,36170
136;2023;3;48;1;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;176,83530
137;2023;3;20;3;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;118,45450
138;2023;3;48;1;6;1;08;1;:;S;N;4;1;2;2;S;4;2;S;01;99;S;1;02;5;10;4;2;1;22;1;221,50090
139;2023;3;01;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;44,83890
139;2023;3;01;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;45,32060
140;2023;3;20;3;6;1;18;1;:;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;115,60050
141;2023;3;48;9;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;262,45600
141;2023;3;48;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;255,81640
141;2023;3;48;9;1;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;36;3;174,42810
142;2023;3;48;9;1;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;2;1;0;1;207,03610
143;2023;3;01;9;1;1;07;1;:;N;N;4;3;1;2;N;;;;;;;1;02;2;05;4;2;1;40;4;45,86580
143;2023;3;01;9;1;1;15;1;:;N;N;2;4;2;2;N;;;;;;;1;02;6;01;2;;;20;4;61,93530
143;2023;3;01;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;5;04;3;;;30;4;33,53780
144;2023;3;01;2;6;1;08;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;1;178,95640
145;2023;3;01;2;1;1;14;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;04;1;;;40;1;137,07820
145;2023;3;01;2;6;2;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;138,90850
146;2023;3;48;9;1;2;16;1;:;N;N;2;2;;;N;;;;;;;4;07;3;02;4;2;;;2;172,53370
146;2023;3;48;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;177,01170
147;2023;3;20;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;03;4;2;1;40;1;148,49410
148;2023;3;20;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;158,92350
148;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;40;1;175,02420
148;2023;3;20;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;180,61330
148;2023;3;20;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;09;4;2;1;40;2;157,85390
149;2023;3;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;2;03;4;2;;;1;276,86630
149;2023;3;48;9;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;184,22560
149;2023;3;48;9;6;2;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;4;08;4;2;1;30;2;194,31370
150;2023;3;20;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;133,34730
151;2023;3;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;161,56460
151;2023;3;20;9;6;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;2;204,06650
151;2023;3;20;9;1;1;07;1;:;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;0;1;211,11010
152;2023;3;48;1;6;1;18;1;:;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;196,50850
153;2023;3;48;9;1;2;13;1;:;N;S;4;1;;;S;6;1;S;10;6;N;4;05;7;03;4;2;;;1;89,16140
153;2023;3;48;9;6;1;13;1;:;N;S;4;1;;;N;;;;;;;4;04;5;09;4;2;;;2;91,04540
154;2023;3;20;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;1;153,33610
155;2023;3;48;1;6;3;09;1;:;N;N;4;1;2;2;S;2;2;S;07;5;S;1;02;5;04;4;2;5;20;2;221,84990
155;2023;3;48;1;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;1;02;1;;;40;1;242,96560
156;2023;3;48;9;1;1;16;1;:;N;S;4;1;;;N;;;;;;;4;04;2;09;4;1;;;1;176,76780
156;2023;3;48;9;6;2;15;1;:;N;S;2;1;;;N;;;;;;;4;04;2;09;4;2;;;2;181,35570
157;2023;3;48;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;228,26390
158;2023;3;01;9;1;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;32;2;43,91930
158;2023;3;01;9;6;2;13;1;:;N;N;3;2;;;N;;;;;;;4;07;4;04;4;1;;;1;41,76430
159;2023;3;48;9;6;1;10;1;:;N;S;4;1;;;N;;;;;;;4;04;9;09;4;1;;;2;208,75370
159;2023;3;48;9;1;2;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;03;4;2;1;40;1;169,45520
159;2023;3;48;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;180,56730
160;2023;3;20;9;6;2;08;1;:;N;N;4;2;1;2;N;;;;;;;1;02;2;08;3;;;40;1;164,23330
160;2023;3;20;9;1;1;08;1;:;N;N;4;2;;;N;;;;;;;4;07;7;02;4;2;;;2;176,27530
161;2023;3;48;1;1;1;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;04;2;;;35;3;358,51060
161;2023;3;48;1;1;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;4;218,14680
161;2023;3;48;1;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;2;04;2;;;;1;329,25580
161;2023;3;48;1;6;1;08;1;:;N;N;4;1;;;S;6;2;S;09;1;S;2;05;2;09;4;1;;;3;269,04530
161;2023;3;48;1;1;1;01;1;:;S;;;;;;;;;;;;;;;;;;;;;4;218,14680
162;2023;3;01;9;6;3;06;2;:;N;N;4;1;;;S;6;2;S;05;24;S;2;05;5;04;4;2;;;2;78,93430
162;2023;3;01;9;1;3;07;2;:;N;N;4;1;1;4;N;;;;;;;1;02;9;08;4;2;1;32;1;109,29690
162;2023;3;01;9;1;1;02;2;:;S;;;;;;;;;;;;;;;;;;;;;3;65,35100
162;2023;3;01;9;1;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;50,07090
163;2023;3;48;1;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;1;241,76160
163;2023;3;48;1;6;1;05;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;236,89400
163;2023;3;48;1;1;1;05;1;:;N;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;3;20;3;363,10400
163;2023;3;48;1;6;3;10;2;:;N;N;4;1;;;S;6;1;S;04;18;N;4;04;;;;;;;2;372,56320
164;2023;3;20;9;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;1;123,08400
164;2023;3;20;9;1;2;15;1;:;N;N;2;2;;;N;;;;;;;4;07;9;02;4;2;;;2;119,96680
165;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;09;1;;;0;3;159,55660
165;2023;3;48;9;6;2;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;257,48080
165;2023;3;48;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;2;250,96700
166;2023;3;48;9;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;37;2;100,11410
166;2023;3;48;9;6;1;06;1;:;N;N;4;1;;;S;6;3;S;08;2;N;4;04;;;;;;;3;130,46410
166;2023;3;48;9;1;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;02;6;08;4;2;1;20;1;99,53370
167;2023;3;48;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;121,55430
168;2023;3;48;9;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;2;08;4;2;;;2;219,01090
168;2023;3;48;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;201,42150
168;2023;3;48;9;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;04;1;07;2;;;;1;280,63900
169;2023;3;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;144,64190
169;2023;3;20;9;6;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;144,64190
169;2023;3;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;5;04;2;;;55;1;146,56570
170;2023;3;48;9;6;2;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;3;40;1;200,88730
171;2023;3;20;9;1;1;01;1;:;N;;;;;;;;;;;;;;;;;;;;;3;133,85880
171;2023;3;20;9;6;1;07;1;:;N;N;4;1;;;N;;;;;;;4;04;2;09;4;1;;;2;249,04250
171;2023;3;20;9;1;1;08;1;:;N;N;4;1;1;3;N;;;;;;;1;02;3;02;4;2;1;0;1;177,52500
172;2023;3;20;3;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;123,37910
173;2023;3;48;9;6;2;18;1;:;N;N;4;2;;;N;;;;;;;4;07;9;10;4;2;;;1;95,72820
174;2023;3;48;9;6;1;13;1;:;N;N;4;1;2;5;N;;;;;;;1;02;5;04;4;2;5;0;1;136,79650
175;2023;3;20;9;1;1;13;1;:;N;N;3;1;;;N;;;;;;;4;04;8;04;4;2;;;1;183,14290
176;2023;3;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;1;183,24310
177;2023;3;48;1;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;5;;;35;1;218,85730
177;2023;3;48;1;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;5;;;35;1;217,71960
177;2023;3;48;1;1;1;10;1;:;N;N;4;3;1;2;N;;;;;;;1;01;8;04;1;;;50;2;216,85160
177;2023;3;48;1;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;8;04;1;;;50;2;215,72420
178;2023;3;48;1;6;1;14;1;:;N;S;4;1;1;3;N;;;;;;;1;02;1;04;2;;;0;2;175,68060
178;2023;3;48;1;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;171,23630
179;2023;3;48;9;1;1;14;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;1;;;30;2;152,95160
179;2023;3;48;9;6;3;14;1;:;N;N;4;1;;;N;;;;;;;4;04;3;08;4;2;;;1;156,92140
180;2023;3;48;9;1;2;14;1;:;N;N;2;2;;;N;;;;;;;4;07;4;04;4;1;;;2;151,47560
180;2023;3;48;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;1;155,40700
181;2023;3;20;9;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;1;141,26710
182;2023;3;20;9;1;1;14;1;:;N;N;2;2;;;N;;;;;;;4;07;6;01;2;;;;1;205,52000
182;2023;3;20;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;01;6;01;2;;;55;2;122,57410
183;2023;3;20;3;1;1;15;1;:;N;N;2;3;;;N;;;;;;;4;07;1;10;4;2;;;2;98,84950
183;2023;3;20;3;6;2;17;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;101,41800
184;2023;3;48;9;6;1;18;1;:;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;167,12020
185;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;1;154,98470
186;2023;3;01;9;6;1;05;1;:;S;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;5;40;3;35,69730
186;2023;3;01;9;6;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;35;1;35,79990
186;2023;3;01;9;1;1;06;1;:;N;N;4;1;1;4;N;;;;;;;1;02;2;02;4;2;1;0;3;52,88940
187;2023;3;01;9;6;2;07;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;5;35;2;90,19840
187;2023;3;01;9;1;1;08;1;:;N;N;4;1;1;4;S;2;1;S;07;13;S;1;02;6;08;4;2;5;7;1;73,80430
188;2023;3;48;9;1;1;11;1;:;N;N;4;2;1;2;N;;;;;;;1;02;7;04;4;2;1;40;1;222,91250
188;2023;3;48;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;232,81480
188;2023;3;48;9;1;1;05;1;:;N;N;4;2;1;2;N;;;;;;;1;02;3;05;4;2;5;40;3;210,86550
188;2023;3;48;9;1;1;03;1;:;S;N;4;3;;;N;;;;;;;;;;;;;;;3;217,31050
188;2023;3;48;9;6;1;11;1;:;N;N;4;1;;;N;;;;;;;4;04;4;09;4;1;;;2;226,36120
189;2023;3;20;9;1;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;213,93090
189;2023;3;20;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;161,30990
189;2023;3;20;9;6;1;09;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;06;4;2;1;25;1;179,67200
189;2023;3;20;9;6;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;187,02030
190;2023;3;20;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;128,73640
191;2023;3;48;9;1;1;04;1;:;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;197,55750
191;2023;3;48;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;01;8;04;2;;;50;1;174,99830
192;2023;3;48;9;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;4;10;4;2;;;2;152,98720
192;2023;3;48;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;149,11690
193;2023;3;01;2;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;202,83340
193;2023;3;01;2;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;08;2;;;40;1;222,34990
193;2023;3;01;2;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;202,83340
193;2023;3;01;2;6;1;10;1;:;N;S;4;1;1;4;N;;;;;;;1;02;3;02;4;2;1;16;2;199,70630
194;2023;3;48;9;1;2;14;1;:;N;N;2;3;;;N;;;;;;;4;07;4;03;4;2;;;1;157,77000
194;2023;3;48;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;2;161,86480
195;2023;3;48;1;1;3;09;2;:;N;N;3;2;;;N;;;;;;;4;07;7;03;2;;;;1;286,15190
196;2023;3;01;9;1;1;03;1;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;25,80050
196;2023;3;01;9;1;1;11;1;:;N;N;4;2;1;4;N;;;;;;;1;02;3;09;4;2;1;0;2;27,78410
196;2023;3;01;9;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;08;2;;;0;1;29,55740
197;2023;3;20;3;6;2;18;1;:;N;N;2;2;;;N;;;;;;;4;07;5;09;4;2;;;1;115,69680
198;2023;3;48;9;1;3;08;1;:;N;N;4;1;1;4;N;;;;;;;1;02;1;02;5;;;32;1;128,98600
198;2023;3;48;9;6;3;06;2;:;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;5;32;2;173,62980
199;2023;3;48;1;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;04;;;;;;;3;200,80380
199;2023;3;48;1;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;3;179,53050
199;2023;3;48;1;6;2;16;1;:;N;N;4;2;;;N;;;;;;;4;07;9;10;4;2;;;1;271,01750
200;2023;3;01;2;6;1;12;1;:;N;S;4;1;1;2;N;;;;;;;1;02;1;10;2;;;40;1;209,74140
201;2023;3;01;2;6;1;05;1;:;N;N;4;2;;;N;;;;;;;4;07;2;09;4;1;;;3;160,53220
201;2023;3;01;2;6;1;13;1;:;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;1;5;0;1;160,22360
202;2023;3;48;9;1;2;18;1;:;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;2;144,49980
202;2023;3;48;9;6;2;18;1;:;N;N;2;1;;;N;;;;;;;4;04;1;04;2;;;;1;148,25020
203;2023;3;48;9;1;1;03;1;:;S;;;;;;;;;;;;;;;;;;;;;3;185,27170
203;2023;3;48;9;6;3;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;162,32920
203;2023;3;48;9;1;1;02;1;:;S;;;;;;;;;;;;;;;;;;;;;3;185,27170
204;2023;3;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;02;3;09;2;;;40;1;135,12070
205;2023;3;01;2;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;156,69820
206;2023;3;20;9;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;1;40;1;172,76130
207;2023;3;01;2;6;1;06;1;:;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;32;1;294,43300
208;2023;3;48;9;6;1;18;1;:;N;N;4;2;;;N;;;;;;;4;07;;;;;;;1;178,10910
209;2023;3;20;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;04;8;04;4;1;;;1;138,35490
210;2023;3;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;169,85440
210;2023;3;48;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;2;174,26290
211;2023;3;48;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;1;178,62110
211;2023;3;48;9;6;2;15;1;:;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;183,25720
