dataset,combination_id,number_of_shared_variables,total_number_variables,ava_ori,distance,linkage_algo,contribution_score1,unicity_score1,contribution_score2,unicity_score2,correlation_difference_sum,correlation_difference_mean,correlation_difference_std,correlation_difference_max,reconstruction_difference_sum,reconstruction_difference_mean,reconstruction_difference_std,reconstruction_difference_max,hr1,hr2,hr_linked
adult,16,4,14,avatars,row_order,lsa,0.5589415023025859,0.4723,0.4054668649263009,0.4785,9.202052199773798,0.013984881762574163,0.01392950936262188,0.13451624283641067,402.54581558611244,0.04025458,0.05211067,0.41072664,93.32,92.64,80.12
adult,16,4,14,avatars,random,lsa,0.5589415023025859,0.4723,0.4054668649263009,0.4785,17.221557096977584,0.026172579174737975,0.03701959241496218,0.4394243962291797,659.8947594768833,0.06598948,0.05991977,0.43829083,93.32,92.64,95.58
adult,16,4,14,original,gower,lsa,0.5548641338135001,0.5705,0.40561802405520786,0.5705,10.8446893112246,0.013034482345221875,0.01800839642959386,0.21687849714566437,417.9562108661048,0.041795623,0.051361144,0.40162048,,,70.63
adult,16,4,14,original,proj_eucl_all_source,lsa,0.5548641338135001,0.5705,0.40561802405520786,0.5705,2.7862369234222295,0.003348842456036334,0.004992701706498228,0.052360896101568286,184.66404407192022,0.018466406,0.037586514,0.36634105,,,45.69
adult,16,4,14,original,row_order,lsa,0.5548641338135001,0.5705,0.40561802405520786,0.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.51
adult,16,4,14,original,random,lsa,0.5548641338135001,0.5705,0.40561802405520786,0.5705,17.578472850290886,0.021127972175830394,0.034195556142551375,0.4332824242756917,595.6703390432522,0.05956703,0.055833723,0.41998646,,,91.36
adult,17,2,14,avatars,gower,lsa,0.2593222040105512,0.0818,0.27680358394388044,0.0681,35.970897191484994,0.017772182406860175,0.022768034129928373,0.29897530021806096,632.4896907417569,0.06324897,0.05981982,0.4536181,93.7,97.38,99.44
adult,17,2,14,avatars,proj_eucl_all_source,lsa,0.2593222040105512,0.0818,0.27680358394388044,0.0681,34.30985315843235,0.016951508477486336,0.0195010048606167,0.29897530021806096,640.1204355449881,0.064012036,0.064598784,0.49860182,93.7,97.38,99.31
adult,17,2,14,avatars,row_order,lsa,0.2593222040105512,0.0818,0.27680358394388044,0.0681,23.276047147839883,0.011500023294387296,0.012024098652865349,0.19397774118665503,298.5833451002836,0.029858334,0.042221062,0.41573298,93.7,97.38,96.66
adult,17,2,14,avatars,random,lsa,0.2593222040105512,0.0818,0.27680358394388044,0.0681,44.86646799038245,0.022167227267975525,0.03156189426531074,0.4501972500670562,709.4893373530358,0.07094893,0.062031545,0.44639808,93.7,97.38,99.55
adult,17,2,14,original,gower,lsa,0.2614142149891317,0.0168,0.28384490981234967,0.0168,38.844059187045154,0.016205281262847378,0.022807961349221972,0.3536594902091654,555.5652180495672,0.055556517,0.058292948,0.49967894,,,98.72
adult,17,2,14,original,proj_eucl_all_source,lsa,0.2614142149891317,0.0168,0.28384490981234967,0.0168,35.04494919626832,0.014620337587095666,0.018162980734572867,0.3085896617974548,481.6757591217756,0.04816758,0.051930547,0.38819936,,,98.56
adult,17,2,14,original,row_order,lsa,0.2614142149891317,0.0168,0.28384490981234967,0.0168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,93.48
adult,17,2,14,original,random,lsa,0.2614142149891317,0.0168,0.28384490981234967,0.0168,45.531944563983,0.0189953878030801,0.029178494502169892,0.45416350496367686,616.2776212438475,0.061627764,0.05973246,0.48768884,,,98.98
adult,18,3,14,avatars,gower,lsa,0.3823333748336159,0.0185,0.35830794806166005,0.0161,28.089945968572998,0.016720205933674407,0.022858249955168542,0.36175321665623067,596.4001490536612,0.059640016,0.061206937,0.4160311,92.88,96.61,94.72
adult,18,3,14,avatars,proj_eucl_all_source,lsa,0.3823333748336159,0.0185,0.35830794806166005,0.0161,26.440885928262194,0.015738622576346548,0.019779266838135814,0.3011032523972338,614.730752505362,0.06147307,0.06343665,0.46956468,92.88,96.61,94.8
adult,18,3,14,avatars,row_order,lsa,0.3823333748336159,0.0185,0.35830794806166005,0.0161,17.1503690392247,0.01020855299953851,0.009922762759659627,0.10962543606432856,299.98741598939523,0.029998742,0.043292947,0.384921,92.88,96.61,70.23
adult,18,3,14,avatars,random,lsa,0.3823333748336159,0.0185,0.35830794806166005,0.0161,31.96120639698782,0.019024527617254653,0.027534923583948146,0.45057914856310827,596.4142682203092,0.059641425,0.0559114,0.41376626,92.88,96.61,94.69
adult,18,3,14,original,gower,lsa,0.387294063433634,0.0032,0.3590935442752672,0.0032,28.552345834585637,0.01586241435254758,0.02320022748058305,0.39199483291535747,535.6577931763604,0.053565785,0.062409475,0.49240243,,,78.74
adult,18,3,14,original,proj_eucl_all_source,lsa,0.387294063433634,0.0032,0.3590935442752672,0.0032,25.285845182090036,0.014047691767827802,0.02074211880791756,0.329351590851403,469.5835345677333,0.046958357,0.053758744,0.42453286,,,77.65
adult,18,3,14,original,row_order,lsa,0.387294063433634,0.0032,0.3590935442752672,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.42
adult,18,3,14,original,random,lsa,0.387294063433634,0.0032,0.3590935442752672,0.0032,31.56295605069571,0.017534975583719838,0.02705522923431204,0.4342315643069637,521.3957448734436,0.052139577,0.054808896,0.41470677,,,81.4
adult,19,4,14,avatars,gower,lsa,0.5117693305674985,0.5597,0.40612735449972887,0.6081,33.05652004893706,0.016797012219988344,0.02322684137270027,0.36918140016951395,697.0974833192304,0.06970975,0.061500855,0.39116174,91.17,89.57,98.77
adult,19,4,14,avatars,proj_eucl_all_source,lsa,0.5117693305674985,0.5597,0.40612735449972887,0.6081,26.646505725717546,0.013539891120791436,0.01668366549622859,0.32180631805603477,625.6256341258995,0.06256256,0.060000475,0.45063975,91.17,89.57,98.79
adult,19,4,14,avatars,row_order,lsa,0.5117693305674985,0.5597,0.40612735449972887,0.6081,23.589041453889774,0.011986301551773257,0.01330954924454756,0.2304231026646414,367.11038849060424,0.036711037,0.042480633,0.32095355,91.17,89.57,95.04
adult,19,4,14,avatars,random,lsa,0.5117693305674985,0.5597,0.40612735449972887,0.6081,41.10972527568533,0.020889088046588077,0.031343742869049035,0.5644014379609722,707.1750274794176,0.0707175,0.059266336,0.41033748,91.17,89.57,98.92
adult,19,4,14,original,gower,lsa,0.5081619187388974,0.5159,0.4094868928420383,0.5159,27.082089138069666,0.012068667173827837,0.01886579584108132,0.339607767479836,427.75225214939564,0.04277522,0.053770483,0.3886165,,,94.27
adult,19,4,14,original,proj_eucl_all_source,lsa,0.5081619187388974,0.5159,0.4094868928420383,0.5159,8.632683995663642,0.0038470071281923547,0.005798769703797354,0.17466500535880822,239.03975188266486,0.023903973,0.048085406,0.49751347,,,90.42
adult,19,4,14,original,row_order,lsa,0.5081619187388974,0.5159,0.4094868928420383,0.5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,82.91
adult,19,4,14,original,random,lsa,0.5081619187388974,0.5159,0.4094868928420383,0.5159,41.80585284160645,0.018630059198576857,0.028985603489270362,0.5728166819768593,553.1331406310201,0.05531331,0.054809194,0.3511639,,,96.55
pra,0,2,21,avatars,gower,lsa,0.1993896126412399,0.003540107812374286,0.17141916450167496,0.003540107812374286,52.152720050175844,0.03271814306786439,0.04208751342439463,0.7512930286759091,635.3447111807764,0.051117927,0.05372989,0.35114783,97.39,98.76,99.36
pra,0,2,21,avatars,proj_eucl_all_source,lsa,0.1993896126412399,0.003540107812374286,0.17141916450167496,0.003540107812374286,39.454032567541624,0.024751588812761367,0.03154567857945964,0.7235796886426028,322.55068804882467,0.02595146,0.025509458,0.21910733,97.39,98.76,99.23
pra,0,2,21,avatars,row_order,lsa,0.1993896126412399,0.003540107812374286,0.17141916450167496,0.003540107812374286,20.83973492208092,0.013073861306198817,0.014409231735759566,0.25938124308472177,119.32967015961185,0.009600907,0.016703622,0.18480803,97.39,98.76,86.02
pra,0,2,21,avatars,random,lsa,0.1993896126412399,0.003540107812374286,0.17141916450167496,0.003540107812374286,71.53475829150587,0.044877514611986115,0.05889666570488726,0.859251442119246,928.5458886697888,0.074708015,0.061664008,0.299433,97.39,98.76,99.49
pra,0,2,21,original,gower,lsa,0.1991610534303117,0.0039423927910531825,0.17147193382381698,0.0039423927910531825,52.591665099717986,0.03299351637372522,0.0411543022716832,0.7461427664077923,635.9129211297259,0.051163647,0.055700857,0.38374314,,,99.09
pra,0,2,21,original,proj_eucl_all_source,lsa,0.1991610534303117,0.0039423927910531825,0.17147193382381698,0.0039423927910531825,36.98903338320662,0.02320516523413213,0.030276337684313644,0.7408509737382335,308.2714541731402,0.024802595,0.027316045,0.25835833,,,98.48
pra,0,2,21,original,row_order,lsa,0.1991610534303117,0.0039423927910531825,0.17147193382381698,0.0039423927910531825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.27
pra,0,2,21,original,random,lsa,0.1991610534303117,0.0039423927910531825,0.17147193382381698,0.0039423927910531825,70.5351024130398,0.04425037792536999,0.05764144793824754,0.849783522563929,971.3237336501479,0.07814979,0.06531744,0.36206585,,,99.3
pra,1,5,21,avatars,gower,lsa,0.4338918224804366,0.03194142730710435,0.3564265027172574,0.03226325529004747,47.071071203513384,0.05138763231824605,0.06696536242620894,0.8736186368753607,692.788258918561,0.055739656,0.06080512,0.34858406,97.12,99.38,99.53
pra,1,5,21,avatars,proj_eucl_all_source,lsa,0.4338918224804366,0.03194142730710435,0.3564265027172574,0.03226325529004747,42.645743800826295,0.04655648886553089,0.06212531033499575,0.8691907082399793,363.63176896981895,0.02925672,0.032654386,0.3217029,97.12,99.38,99.23
pra,1,5,21,avatars,row_order,lsa,0.4338918224804366,0.03194142730710435,0.3564265027172574,0.03226325529004747,14.712312663034897,0.016061476706369975,0.015955816784740742,0.15972929199587996,152.85578712634742,0.012298318,0.020280525,0.18929291,97.12,99.38,97.41
pra,1,5,21,avatars,random,lsa,0.4338918224804366,0.03194142730710435,0.3564265027172574,0.03226325529004747,56.18784660321668,0.06147466805603575,0.0832230580563848,0.9178979232291731,1062.7618735088035,0.08550663,0.0714525,0.34547043,97.12,99.38,99.78
pra,1,5,21,original,gower,lsa,0.4383014037320357,0.040308954863625394,0.36099603686413306,0.040308954863625394,48.28081589361345,0.051582068262407535,0.06859377026910014,0.890113339006432,685.1909307194874,0.055128403,0.061592445,0.3439397,,,97.52
pra,1,5,21,original,proj_eucl_all_source,lsa,0.4383014037320357,0.040308954863625394,0.36099603686413306,0.040308954863625394,40.78642052234575,0.04352873054679376,0.0604170333427265,0.8407871590111133,326.76595079991966,0.026290605,0.032949574,0.2635448,,,96.53
pra,1,5,21,original,row_order,lsa,0.4383014037320357,0.040308954863625394,0.36099603686413306,0.040308954863625394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.96
pra,1,5,21,original,random,lsa,0.4383014037320357,0.040308954863625394,0.36099603686413306,0.040308954863625394,55.98927519189543,0.0597537622112011,0.08164294596181178,0.8945975371878246,1073.2602340355515,0.0863513,0.071759164,0.35236716,,,99.23
pra,2,7,21,avatars,gower,lsa,0.4634437950690061,0.09518062595542683,0.5138407745091369,0.0956633679298415,27.753805866057725,0.03618488378886275,0.046962198941818876,0.7298409297349222,685.7898063249886,0.055176586,0.065110855,0.43891862,97.85,98.73,98.84
pra,2,7,21,avatars,proj_eucl_all_source,lsa,0.4634437950690061,0.09518062595542683,0.5138407745091369,0.0956633679298415,16.127046358724197,0.021053585324705217,0.025709892995704812,0.303949780925978,298.06087210355327,0.023981081,0.028814495,0.25857174,97.85,98.73,98.82
pra,2,7,21,avatars,row_order,lsa,0.4634437950690061,0.09518062595542683,0.5138407745091369,0.0956633679298415,12.076683942863413,0.015765905930631086,0.014343453520376682,0.15797561045437333,175.768797270488,0.01414183,0.020910224,0.1958846,97.85,98.73,92.2
pra,2,7,21,avatars,random,lsa,0.4634437950690061,0.09518062595542683,0.5138407745091369,0.0956633679298415,40.053024941932684,0.0522203715018679,0.06936339208251951,0.903159763082361,1146.8959735585377,0.092275806,0.07439052,0.40776247,97.85,98.73,99.5
pra,2,7,21,original,gower,lsa,0.46269274615071904,0.1227773754927991,0.5150060356686672,0.1227773754927991,26.732300382175815,0.034853064383540834,0.04535348205968307,0.6345140426670544,679.976222536061,0.054708842,0.06752005,0.4069159,,,97.09
pra,2,7,21,original,proj_eucl_all_source,lsa,0.46269274615071904,0.1227773754927991,0.5150060356686672,0.1227773754927991,9.499004920789272,0.012384621800246768,0.018136550648696903,0.2683809346023134,208.86168261244893,0.016804384,0.023487244,0.16560087,,,91.66
pra,2,7,21,original,row_order,lsa,0.46269274615071904,0.1227773754927991,0.5150060356686672,0.1227773754927991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74.99
pra,2,7,21,original,random,lsa,0.46269274615071904,0.1227773754927991,0.5150060356686672,0.1227773754927991,39.73431312401094,0.0518048411004054,0.07091184655554507,0.919260627185484,1169.0285045895725,0.094056524,0.07336137,0.39872,,,99.02
pra,3,6,21,avatars,gower,lsa,0.4042663201262103,0.007402043607691689,0.4747766115751923,0.007160672620484351,44.817430555851004,0.04415510399591232,0.05839628568884991,0.7356574956016705,688.0188002893701,0.055355925,0.054275468,0.3603535,97.96,99.24,99.4
pra,3,6,21,avatars,proj_eucl_all_source,lsa,0.4042663201262103,0.007402043607691689,0.4747766115751923,0.007160672620484351,41.46226036022216,0.04084951759627799,0.05260042166211462,0.7478024919991564,524.7927995887585,0.042223252,0.041323334,0.25946507,97.96,99.24,99.44
pra,3,6,21,avatars,row_order,lsa,0.4042663201262103,0.007402043607691689,0.4747766115751923,0.007160672620484351,15.267776003037266,0.01504214384535691,0.016114855445386277,0.37738010187583637,129.27455671411008,0.010401042,0.017475147,0.24073496,97.96,99.24,88.23
pra,3,6,21,avatars,random,lsa,0.4042663201262103,0.007402043607691689,0.4747766115751923,0.007160672620484351,51.28031595254982,0.05052247877098505,0.06770772833836604,0.898301398940066,762.5855277688242,0.061355345,0.0488633,0.28826803,97.96,99.24,99.56
pra,3,6,21,original,gower,lsa,0.4009625702424548,0.008769812535199935,0.4723164001879619,0.008769812535199935,44.39090700736973,0.04373488375110318,0.05721775571412115,0.7461427664077923,641.3314469000325,0.0515996,0.050350305,0.33276036,,,98.92
pra,3,6,21,original,proj_eucl_all_source,lsa,0.4009625702424548,0.008769812535199935,0.4723164001879619,0.008769812535199935,41.21888357702779,0.0406097375143131,0.0526349523276174,0.7355591810686748,620.8739409893751,0.049953654,0.0493728,0.3183923,,,98.48
pra,3,6,21,original,row_order,lsa,0.4009625702424548,0.008769812535199935,0.4723164001879619,0.008769812535199935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.25
pra,3,6,21,original,random,lsa,0.4009625702424548,0.008769812535199935,0.4723164001879619,0.008769812535199935,51.54529422466816,0.05078354110804744,0.06849369963413628,0.8990817353692173,1000.5319290217012,0.08049979,0.06428771,0.3485596,,,99.53
pra,4,2,21,avatars,gower,lsa,0.15072487207450427,0.0009654839488293508,0.15733367337618784,0.0009654839488293508,69.85525393811479,0.04559742424158929,0.059967382656713815,0.8850090442946991,758.4740646360442,0.06102454,0.060112547,0.32042482,97.22,99.33,99.34
pra,4,2,21,avatars,proj_eucl_all_source,lsa,0.15072487207450427,0.0009654839488293508,0.15733367337618784,0.0009654839488293508,64.95670465565782,0.042399937764789696,0.05552692407784935,0.8714710842907197,546.1732694627717,0.04394346,0.040711254,0.2956761,97.22,99.33,99.2
pra,4,2,21,avatars,row_order,lsa,0.15072487207450427,0.0009654839488293508,0.15733367337618784,0.0009654839488293508,23.682243841198247,0.015458383708353944,0.016723230377266304,0.33278714874959076,142.13137037307024,0.011435464,0.018698214,0.18647888,97.22,99.33,87.79
pra,4,2,21,avatars,random,lsa,0.15072487207450427,0.0009654839488293508,0.15733367337618784,0.0009654839488293508,77.87178474108346,0.05083014669783516,0.06795736049821097,0.9098286376353281,1071.43230651645,0.08620422,0.06947343,0.34488365,97.22,99.33,99.4
pra,4,2,21,original,gower,lsa,0.1465343122875031,0.0009654839488293508,0.15734612335774953,0.0009654839488293508,69.20360428406948,0.044163116964945424,0.05965403737368182,0.9080501317320024,747.4870958318934,0.06014057,0.060252402,0.3653729,,,98.79
pra,4,2,21,original,proj_eucl_all_source,lsa,0.1465343122875031,0.0009654839488293508,0.15734612335774953,0.0009654839488293508,63.391624817263846,0.04047996476198202,0.0557610334183406,0.8654502490087725,509.34763690270483,0.04098058,0.04040523,0.286148,,,98.87
pra,4,2,21,original,row_order,lsa,0.1465343122875031,0.0009654839488293508,0.15734612335774953,0.0009654839488293508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.06
pra,4,2,21,original,random,lsa,0.1465343122875031,0.0009654839488293508,0.15734612335774953,0.0009654839488293508,77.10465052255459,0.0492052651707432,0.06722655075332432,0.9170185280947877,1051.3871113071218,0.08459145,0.07352172,0.36275136,,,99.24
pra,5,6,21,avatars,gower,lsa,0.42479980654775445,0.008528441547992599,0.4538780977325585,0.00828707056078526,23.952407565028174,0.02709548367084635,0.03057207155583104,0.3458499938156282,655.9748717946932,0.052777767,0.06076901,0.40134853,97.8,99.0,99.32
pra,5,6,21,avatars,proj_eucl_all_source,lsa,0.42479980654775445,0.008528441547992599,0.4538780977325585,0.00828707056078526,15.991633931817997,0.01811057070421064,0.021380623540601964,0.3539509506132103,291.84364994894713,0.023480864,0.027900688,0.26041496,97.8,99.0,99.32
pra,5,6,21,avatars,row_order,lsa,0.42479980654775445,0.008528441547992599,0.4538780977325585,0.00828707056078526,10.667678502398068,0.01208117610690608,0.014579225347136562,0.16080766605443506,106.31096764933318,0.00855346,0.014062969,0.16410136,97.8,99.0,88.46
pra,5,6,21,avatars,random,lsa,0.42479980654775445,0.008528441547992599,0.4538780977325585,0.00828707056078526,39.838928261097735,0.045066660928843594,0.05500294960139077,0.7244488743104793,885.0032983128913,0.07120471,0.06020923,0.41195408,97.8,99.0,99.42
pra,5,6,21,original,gower,lsa,0.4271743984846551,0.010137581462708182,0.45638894890715553,0.010137581462708182,25.341129268760014,0.028666435824389155,0.033343013479136145,0.37482050437383757,683.07113410905,0.054957855,0.060738005,0.42597765,,,98.05
pra,5,6,21,original,proj_eucl_all_source,lsa,0.4271743984846551,0.010137581462708182,0.45638894890715553,0.010137581462708182,14.402767631289702,0.016292723564807356,0.020018216587242413,0.359626415040958,221.16182437818497,0.017794017,0.021434292,0.19155884,,,97.47
pra,5,6,21,original,row_order,lsa,0.4271743984846551,0.010137581462708182,0.45638894890715553,0.010137581462708182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.08
pra,5,6,21,original,random,lsa,0.4271743984846551,0.010137581462708182,0.45638894890715553,0.010137581462708182,39.51026707140062,0.04469487225271563,0.05494373296899361,0.7222664775293594,953.0147083138581,0.076676704,0.070023976,0.4139107,,,99.44
pra,6,5,21,avatars,gower,lsa,0.43661089234107986,0.05841177890417572,0.4188600131963656,0.05977954783168397,47.046629228573586,0.042460856704488806,0.053552002743349446,0.8208996350176153,760.2786160106771,0.061169732,0.057089835,0.3428458,98.08,99.16,99.16
pra,6,5,21,avatars,proj_eucl_all_source,lsa,0.43661089234107986,0.05841177890417572,0.4188600131963656,0.05977954783168397,25.349016156803795,0.022878173426718225,0.03174092966599566,0.4521373844356164,437.98597411159426,0.035239033,0.03376246,0.24047452,98.08,99.16,99.06
pra,6,5,21,avatars,row_order,lsa,0.43661089234107986,0.05841177890417572,0.4188600131963656,0.05977954783168397,16.1318244296228,0.014559408329984477,0.01501839887361147,0.2876133527466774,172.10277064098045,0.013846871,0.020714492,0.28824952,98.08,99.16,91.99
pra,6,5,21,avatars,random,lsa,0.43661089234107986,0.05841177890417572,0.4188600131963656,0.05977954783168397,60.62247712412897,0.05471342700733662,0.07442967501434791,0.9102583220860261,1019.513240404427,0.08202698,0.06449632,0.38250697,98.08,99.16,99.29
pra,6,5,21,original,gower,lsa,0.4352908043911638,0.06154960173787111,0.4164528232351563,0.06154960173787111,42.75086978000197,0.03858381749097651,0.05078991913438361,0.6300298444856607,661.3699237089604,0.053211838,0.055817194,0.34588224,,,95.82
pra,6,5,21,original,proj_eucl_all_source,lsa,0.4352908043911638,0.06154960173787111,0.4164528232351563,0.06154960173787111,15.312559045856768,0.013819999138859897,0.027723845797933837,0.46367724438586677,480.0919323619455,0.038626753,0.043406524,0.2085423,,,92.52
pra,6,5,21,original,row_order,lsa,0.4352908043911638,0.06154960173787111,0.4164528232351563,0.06154960173787111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.53
pra,6,5,21,original,random,lsa,0.4352908043911638,0.06154960173787111,0.4164528232351563,0.06154960173787111,60.88087160995809,0.05494663502703799,0.07460344407620612,0.9013238344599136,976.3491156129166,0.078554116,0.06529929,0.39514998,,,97.98
pra,7,3,21,avatars,gower,lsa,0.315030855530769,0.03982621288921072,0.2776247525928671,0.040952610829511626,66.54485102232914,0.0415386086281705,0.052403980716757344,0.7666589624184815,614.7521653468721,0.049461115,0.053830143,0.3099735,98.34,98.64,99.33
pra,7,3,21,avatars,proj_eucl_all_source,lsa,0.315030855530769,0.03982621288921072,0.2776247525928671,0.040952610829511626,43.13516392418964,0.02692582017739678,0.03616127483960114,0.6778715810014422,401.84475492406636,0.032331225,0.034737844,0.27998683,98.34,98.64,99.32
pra,7,3,21,avatars,row_order,lsa,0.315030855530769,0.03982621288921072,0.2776247525928671,0.040952610829511626,22.05648005334095,0.013768089920936921,0.014885836551850254,0.39392547947406614,133.22658898681402,0.010719012,0.018895412,0.20996314,98.34,98.64,87.54
pra,7,3,21,avatars,random,lsa,0.315030855530769,0.03982621288921072,0.2776247525928671,0.040952610829511626,82.27333868078799,0.0513566408743995,0.07039734904263667,0.8842201238701491,1044.7573850015178,0.08405805,0.066762134,0.3957077,98.34,98.64,99.6
pra,7,3,21,original,gower,lsa,0.3106030260865705,0.041998551774076756,0.27695234694595666,0.041998551774076756,62.47988400175785,0.039001176031059834,0.05116784071582949,0.724975595729557,691.3166669029742,0.055621263,0.0611502,0.387793,,,98.57
pra,7,3,21,original,proj_eucl_all_source,lsa,0.3106030260865705,0.041998551774076756,0.27695234694595666,0.041998551774076756,34.851449004472926,0.02175496192538884,0.0333479959906908,0.7038084250513216,338.80896890256554,0.027259551,0.03242304,0.271414,,,97.19
pra,7,3,21,original,row_order,lsa,0.3106030260865705,0.041998551774076756,0.27695234694595666,0.041998551774076756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,73.56
pra,7,3,21,original,random,lsa,0.3106030260865705,0.041998551774076756,0.27695234694595666,0.041998551774076756,84.20999727273794,0.05256554136875027,0.07027217258666282,0.8878712399157357,898.7080025412142,0.07230735,0.06018885,0.4766721,,,99.23
pra,8,7,21,avatars,gower,lsa,0.4852180478595336,0.08222704964196637,0.5346554933636605,0.08391664655241773,36.727040914247105,0.042705861528194305,0.0597783199040826,0.7978720356801958,643.1696116365492,0.051747493,0.06047341,0.43436646,97.99,98.73,99.03
pra,8,7,21,avatars,proj_eucl_all_source,lsa,0.4852180478595336,0.08222704964196637,0.5346554933636605,0.08391664655241773,26.426708043226526,0.030728730282821543,0.03889343906315688,0.6293042029050735,293.16135818045586,0.02358688,0.026410278,0.2808829,97.99,98.73,98.81
pra,8,7,21,avatars,row_order,lsa,0.4852180478595336,0.08222704964196637,0.5346554933636605,0.08391664655241773,15.17399101187358,0.01764417559520184,0.01984412570481196,0.4382844022326721,162.70031840912998,0.013090379,0.019702684,0.22634652,97.99,98.73,89.08
pra,8,7,21,avatars,random,lsa,0.4852180478595336,0.08222704964196637,0.5346554933636605,0.08391664655241773,45.80652761908356,0.0532634042082367,0.07542337834049727,0.9072356020810776,918.7854463625699,0.073922716,0.06904217,0.43591452,97.99,98.73,99.56
pra,8,7,21,original,gower,lsa,0.47836586832093153,0.0975943358275002,0.5297580209039627,0.0975943358275002,34.836714658344285,0.039098445183326926,0.05491656757607502,0.6614740836948512,589.8884415794164,0.04746065,0.058549028,0.43211952,,,97.86
pra,8,7,21,original,proj_eucl_all_source,lsa,0.47836586832093153,0.0975943358275002,0.5297580209039627,0.0975943358275002,17.357587175144282,0.019481018153921757,0.03121067769638888,0.560930022973234,235.64709903951734,0.018959457,0.024896737,0.17279658,,,94.39
pra,8,7,21,original,row_order,lsa,0.47836586832093153,0.0975943358275002,0.5297580209039627,0.0975943358275002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,70.74
pra,8,7,21,original,random,lsa,0.47836586832093153,0.0975943358275002,0.5297580209039627,0.0975943358275002,46.25942698420186,0.051918548803818014,0.07444645528809231,0.9058080326413062,893.0096208462492,0.07184888,0.06424711,0.40259057,,,99.17
pra,9,3,21,avatars,gower,lsa,0.2496235676052811,0.00627564566739078,0.2398116223675712,0.005471075710032987,40.69133127586823,0.03569415024198968,0.04600989052002719,0.5754668436495965,702.8907747874036,0.05655248,0.053688806,0.33574915,98.19,99.58,99.67
pra,9,3,21,avatars,proj_eucl_all_source,lsa,0.2496235676052811,0.00627564566739078,0.2398116223675712,0.005471075710032987,25.65612103559012,0.022505369329465022,0.03226366420187349,0.47909846007873935,460.746042041108,0.03707024,0.03307185,0.27359834,98.19,99.58,99.71
pra,9,3,21,avatars,row_order,lsa,0.2496235676052811,0.00627564566739078,0.2398116223675712,0.005471075710032987,15.472861607906397,0.013584601938460401,0.015509848510182469,0.21579316947751884,125.07787815341726,0.01006339,0.017749844,0.20877966,98.19,99.58,97.04
pra,9,3,21,avatars,random,lsa,0.2496235676052811,0.00627564566739078,0.2398116223675712,0.005471075710032987,60.774985252899796,0.0533581960078137,0.06769283660211108,0.7786834122531912,1020.5145075395703,0.08210754,0.06815664,0.43494567,98.19,99.58,99.76
pra,9,3,21,original,gower,lsa,0.25049117061096204,0.007482500603427468,0.24271504563511423,0.007482500603427468,40.95491513135749,0.03592536415031359,0.045912839324477685,0.5746459322042423,815.8277882980183,0.06563905,0.063252054,0.37362587,,,98.47
pra,9,3,21,original,proj_eucl_all_source,lsa,0.25049117061096204,0.007482500603427468,0.24271504563511423,0.007482500603427468,24.759675184520415,0.021719013319754746,0.033701826194790084,0.5036558625561232,503.24214324727654,0.040489353,0.03886305,0.2210455,,,98.24
pra,9,3,21,original,row_order,lsa,0.25049117061096204,0.007482500603427468,0.24271504563511423,0.007482500603427468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65.5
pra,9,3,21,original,random,lsa,0.25049117061096204,0.007482500603427468,0.24271504563511423,0.007482500603427468,60.87956642509112,0.05349698279884984,0.06883385890461129,0.793374143760089,990.0759717291221,0.07965854,0.06754913,0.33301464,,,99.43
pra,10,2,21,avatars,gower,lsa,0.2493760257518512,0.0004827419744146754,0.22916163426843103,0.0004827419744146754,82.87385334827354,0.05212192034482613,0.0714877353999095,0.9027890326502594,1010.5095433723181,0.08130256,0.070362955,0.35045135,97.85,98.92,99.56
pra,10,2,21,avatars,proj_eucl_all_source,lsa,0.2493760257518512,0.0004827419744146754,0.22916163426843103,0.0004827419744146754,82.37590850957099,0.05184135211426746,0.07159104044968786,0.9005853651500151,927.0634710504673,0.074588746,0.05974248,0.35669988,97.85,98.92,99.63
pra,10,2,21,avatars,row_order,lsa,0.2493760257518512,0.0004827419744146754,0.22916163426843103,0.0004827419744146754,19.61626086922033,0.012337270986931027,0.01368164720099468,0.23769096627065367,98.92599485814571,0.007959289,0.015128818,0.22634704,97.85,98.92,84.99
